Business_id,Name,Categories,Stars,Text,Useful,Funny,Cool,Date,User_id,City,State,Latitude,Longitude,Address,Sentimiento
1gWUE5Avh_pswlHhf813EQ,Roscoe's Tacos - Greenwood,"Restaurants, Mexican, Tex-Mex",3.0,"We are visitors and found this spot had mixed reviews and wanted to try it out! Had a lot of good things and some things we didn't like as much.

Pros:
-Great value pricing and good portion sizes 
-awesome sauces 
-Good indoor/outdoor seating and parking available
-Fun, unique atmosphere
-Friendly staff 

Cons:
-Chicken burrito was pretty mediocre, the chicken was very dry. I will say, I don't like sour cream but if you do, that would help make it better. Needs a lot of their sauce to make it tasty.

So I'd fully recommend going for the tacos, those seem to get great reviews across the board, I don't think we made the best choice in getting our burritos.",0,0,0,2020-10-08,gEtdFQBqJXj0MgPtANGisw,Greenwood,MO,39.6074571564,-86.1080589038,642 S Madison Ave,Positivo
6OmIGXQZPFbbWWlhxbRP8w,El Buen sazón Restaurante guatemalan and Mexican grill,"Food, Spanish, Restaurants, Mexican",5.0,"Came in impromptu with a larger group (7) and they were more than willing to accommodate us, despite our lack of a reservation. The staff so very, very nice and attentive and the food was ah-mazing- super fresh and flavorful. It seems as though many businesses don't do so well on this strip, I'm really hoping this is not the case with this place because it is just so fabulously deserving of success. Thank you guys so much for such a great experience, we will see you soon!",2,0,1,2020-02-07,sdeL4e7Vy4h0VLPV0B6uBA,Drexel Hill,MO,39.9445551303,-75.2966022491,3704 Garrett Rd,Positivo
gC8i-lxwvGhVpOXM5eYdtA,Taqueria Guerrero,"Mexican, Restaurants",5.0,"If you like no frills food with all the flavor, this place is for you. I had the 3 taco plate with beef and it was delicious. Just enough food at a great price. 

The chips and salsa they bring out is nice and flavorful. Definitely not store bought and when I tell you this salsa tastes like it was made by someone's grandma...it does. The verde sauce they bring out is a little spicy but it went so well with the delicious tacos.

The service in this place is great. Also, they have telemundo on if you're into that. 

I will be back to try the pupusas I saw on the menu but was too full to order. The good lord knows I'm a sucker for those.",0,0,0,2020-01-14,2iUW0c7RjY_v1PqlIwLD0g,New Orleans,PA,29.9753678,-90.0991635,208 N Carrollton Ave,Positivo
WDXC3W5lDt2pK2qvw6ds3Q,Tortugas Mexican Eatery,"Food, Mexican, Restaurants, Desserts",3.0,"This ISN'T MEXICAN FOOD, this is American Tex-Mex cuisine. The food is great, but I'm giving this review 3 stars, because it's not ""Mexican food"". You wouldn't find a menu like this in an authentic Mexican restaurant. 

As a Mexican American, I was thrown off when I saw their menu. There weren't any authentic Mexican dishes on the menu at all. When I ordered horchata (a Mexican rice drink) I was informed that they didn't have any prepared as it isn't a popular item on the menu. The cook needed to make a batch for me. I was mind boggled as I've NEVER heard this in a Mexican restaurant before. TEX-MEX yes, but not Mexican. 

The food was seasoned well, but again, was seasoned like Tex-Mex and didn't have any Mexican flavor. The horchata was HORRIBLE! So much so, after it sat for 5 minutes you'd see the layer of syrup at the bottom of the glass, GROSS! I can see why people don't order it. When I told my family about the restaurant (and they're from Mexico), their reaction was ""what the he*l kind of restaurant was that?!?""  

Over all the food was good, but I was disappointed as this is advertised a Mexican eatery and wasn't. I would have know what to expect if advertised correctly as Tex-Mex.",1,0,0,2020-08-09,VczP0Ja-YD7COLnAdx4tlw,Collegeville,PA,40.180349,-75.454371,305 2nd Ave,Positivo
Uy0r4bzRmY5LFtDfzNgkag,Mi Ranchito,"Mexican, Restaurants, Seafood, Nightlife, Bars",4.0,First time there I went with my wife and daughter the place was really laid back and not too much the seating was really the waitress was very friendly and helpful the menu was huge a lot to choose from so it took a minute for us to decide but when we did the food was fantastic we started with some tacos which where rather larger then we thought never a bad thing but all in all the it's a solid Mexican Spot to eat at or grAb a drink,0,0,0,2020-02-02,rQCZXSIvQRxHuLBh3NnXHw,University City,PA,38.661548,-90.3087941,887 Kingsland Ave,Positivo
E-4t5Hoon6aVFTWDPz26fQ,Biscuits Cafe,"Restaurants, Mexican, Breakfast & Brunch",4.0,"This place is near and dear to my heart. This is the spot to be on Sunday morning after a night of partying. Their breakfast skillets are the perfect thing to eat when you need to consume some carbs and meat. Fluffy biscuits and outrageous gravy covered with breakfast meats and melted cheese. It'll put you down for a nap, but it's worth it. Cool thing is you can order anything at any time. Nachos and cheeseburger for breakfast? No problem. Pancakes at 9:30pm? They do that too. It's a spot for everyone at any time of the day",0,0,0,2020-03-28,yrZIRj7qIvx0MxcWqFIAcw,Indianapolis,IN,39.8687947,-86.1407129,1035 Broad Ripple Ave,Positivo
zQPHrply2yeB1EGNnoS66A,Andale Latino Grill,"Mexican, Restaurants, Latin American, Fast Food",5.0,"I found this place after an appointment in the area. It's small and the place was clean. But what I wanted to highlight their new server/cashier. 
It was my first time there so I was unsure of what I actually wanted or what topping to get. And he told me he was new as well, I think it was his first week. He was just so kind, patient and polite. I was the only customer in there so he took his time to ensure he gave me the best product and didn't make me feel rushed. He explained the MANY different options and gave me his opinion on what he liked so I'd try it (he was right). So after I paid he asked if I was staying, I said yes and I wanted to sit by the window, he literally brought my tray out to me. I took my time eating but by the time I finished there were more customers there, so I quickly walked back there and told him thanks for his kindness again. 
It was so refreshing to have someone be so kind and patient, especially when there was no tip involved (fast food). You could literally tell he was being genuine and was grateful just to be working there. It was awesome. 
I will come back here from now on just because of the amazing customer service I received here. I didn't get his name but I'm sure you'll know who I'm talking about when you visit the restaurant. 

If this is the type of people they hire, count me in. 


Oh let me talk about the food now lol
I ordered the pork arepas, they were good.. it was my first time trying them & they were different. I also ordered the cheese empanadas & OMG were they so good. The cheese literally melted in my mouth. My server recommended this white dipping sauce and boy did that hit the spot.  

This restaurant is small but mighty!!! Food is great & service is even better!!!",0,0,0,2020-02-23,JaT9pTWJWLlM9WWZ06UPiQ,Feasterville-Trevose,FL,40.1490783,-74.9981209224,144 E Street Rd,Positivo
iDGohK_mkqnAfLeWC4P4TQ,51st Deli,"Restaurants, Mexican, Delis, Breakfast & Brunch, Food, Grocery, Sandwiches, Tacos",5.0,"Their food and service is amazing. Check them out!  Order online from their site!  I don't really know, but I like to think it saves them fees from all these other companies trying to get a piece of restaurants' profits and the order is always correct and delicious. If you live near by, I would ask you to order online and take a walk to pick up your food. I don't work for them but I do work in the industry and get tired of the 20% fee my business has to pay just for a Doordash/UberEat/etc order when our profit margin is, at best, only 30%. Support small businesses!",0,0,0,2020-11-04,zAaD168agbbLjdoo4OvuMQ,Nashville,FL,36.1619072,-86.84887,1314 51st Ave N,Positivo
0msaBRr1q6IV0jGOnamlfA,Miranda Lambert's Casa Rosa,"Mexican, Nightlife, Bars, Restaurants",3.0,"Good food, especially the nachos and brisket quesadilla! I had great drinks, for a reasonable price, a wonderful waitress, but I had a horrible experience with management. 

Unfortunately there was a grouchy female manager who walked in to the restroom and announced that she would be closing a tab for my myself, a friend, and my dad shortly after our meal began. My friend and I went to the bathroom on the second floor near our table. I have anxiety about touching public surfaces, especially since the start of COVID as I am immune compromised. My friend opens, closes, locks, and touches surfaces for me to help ease the anxiety when situations arise. As I began using the restroom, the manager knocked and informed myself and our guests that our tab would be closed. I said that is absolutely understandable and we would be happy to leave if it would make her more comfortable . She kept repeating that she would close the tab, which l told her was completely fine, as my guests and I just yearned for the experience of the restaurant since it opened only 3 days ago, and atmosphere more than anything, including the drinks. I really enjoyed this restaurant. The line was short for the bar, and we got in on a Saturday within 15 minutes. It was only a 30 minute wait for the restaurant, and they texted us when they were ready. I just wish management wouldn't have been so aggressive to us for using the same stall since other guests were occupying the other one, and been more understanding to mental health concerns, especially during this day in age. It seemed like it bothered her more that were using a restroom quickly one after the other than two full paying, tipping customers. Apparently for the bridal party that was ok, but not for us.

Other then that, I recommended going, just don't bother using a bathroom stall with a friend. Also--don't forget to stop on the way out to the gift shop for a cute tee!",0,1,1,2021-05-22,FRGw2cR3x1lVZ5en_rCzGA,Nashville,FL,36.1616232515,-86.7765881933,308 Broadway,Positivo
N-CBZKO37y_WSUN7ZMNGkg,Taqueria El Pastorcito,"Restaurants, Mexican",5.0,Great food! I needed to venture out and get some food that is tasty and filling and worth the price and this place did not fail! It was great food with great service! I highly recommend the al pastor burrito ! So good,0,0,0,2020-04-05,Is6hvdXOKY0tCOhpjXr6ww,Santa Barbara,PA,34.4397058,-119.7708382,4427 Hollister Ave,Positivo
xkTjLbBC7uB-rAIDqAm-sw,Los Comparres,"Street Vendors, Restaurants, Mexican, Food Trucks, Food, Seafood",5.0,"Food trucks are hit or miss, especially in a city not known for its diversity in cuisine.  After finding los comparres through yelp, I made my way over.  The owner answered the phone.  Very helpful.  I ordered for my mexican staff so I knew ordering Mexican was going to be risky.  As it turns out, I had little to worry about.  Food was good.  Service wonderful.  Love the truck.",0,0,0,2020-07-21,-OMxVXALee0XMiBl4I9nww,Tampa,PA,27.995155,-82.48414,5305 N Armenia Ave,Positivo
WbA5ud4InNWkizW7HE5kRQ,Penca,"Mexican, Restaurants, Nightlife, Bars, Venues & Event Spaces, Event Planning & Services",4.0,"This is a cozy little downtown spot with a rustic vibe.  We like sitting in the front by the windows to people watch.  Anything I've eaten there has been good, but don't expect TexMex, this is authentic.  My son loves the fried pork rinds.  The mescal drinks have a smokey flavor that combines with other indgredients for a refreshing cocktail.  You can't expect to get in and out of there quickly on a weekend night, so prepare to relax and enjoy yourself.",0,0,0,2020-01-28,W2D_mcWz1KvoNVKPMcOywA,Tucson,PA,32.22097,-110.970157,50 E Broadway Blvd,Positivo
T_3a0PL3DWpn6HupP87UXQ,Rivas Mexican Grill,"Mexican, Food, Restaurants",4.0,This is our first time going there and first impressions are lasting impressions. We ordered two Breakfast burritos w/Bacon. They are not only massive but delicious!  You don't need to add salsa as Pico de Gallo was also in the burrito.  We will definitely go there again.,0,0,0,2021-01-30,fZKVfhDvYaO9zp1VJCTgXA,Sparks,AZ,39.550447,-119.7528225,2181 Pyramid Way,Positivo
GFBuCSY2jMRzg-E7Zhg1SA,Don Panchito Mexican Grill,"Halal, Restaurants, Mexican, Steakhouses",3.0,"We did takeout from this restaurant. Upon picking up, there was only one employee that I could see  and she was masked, so I felt very safe. I ordered the mini Mexican corn on the cob and the chicken fajitas. The mini Mexican corn in the cob was the star of the show. 5 stars! The fajitas were ok, nothing special. Overall, meal was good but a bit pricey.",1,0,0,2020-12-22,_paclj39JIG8yWCHxwf2ag,Philadelphia,FL,40.0693548,-75.0084942,3180 Grant Ave,Positivo
eznriqn0sKt0D594H5OCcA,La Fonda De Teresita,"Mexican, Restaurants",4.0,"Buena comida y mas cuando hay comida especial  asen que uno se acuerde del país
Mis preferidas son enchiladas verdes y tacos dorados",0,0,0,2020-04-16,-cWLKRScFMQGkq9MOzI_yw,Philadelphia,FL,39.9304879336,-75.1582029462,1446 S 8th St,Neutro
jULIPydhMj18KOI5OHTwfA,Buena Onda,"Tacos, Restaurants, Mexican",5.0,I ate here for the first time two years ago. The sisters took me after our appointment at the Philadelphia LDS Temple. I legit fell in love with this place and take all the Sister missionaries here and sometimes come all the way from Abington to have dinner with my dad. This is my favorite place to get a good quesadilla. It's one of my top recommended restaurants,0,0,0,2020-03-07,uKT5fT4uD4VHv387cylLiw,Philadelphia,PA,39.9609147337,-75.1708267829,1901 Callowhill St,Positivo
YhQAQhG1IkXJH7oLZMbM9w,Del Taco,"Restaurants, Fast Food, Mexican",5.0,I take back all the bad I've said about this location. Skyler who helped us was super nice and quick to get our order. Food was great too. Huge improvement from the last time I went.,0,0,0,2020-01-15,xth-JaZ4NNqdSOafXMW9Uw,Sparks,FL,39.5836527,-119.740935,252 Los Altos Pkwy,Positivo
CPPOKMjjE3-au0BWdbC95Q,Bistro Habanero,"Latin American, Restaurants, Caterers, Event Planning & Services, Salvadoran, Salad, Breakfast & Brunch, Mexican, Tacos",5.0,"Honestly, this place is the best! I love there tacos here and the service is always great! Super friendly people! Would recommend if you want some great food!",0,0,0,2020-01-08,9JoB2B4nsv2IhFf_jZokkw,Reno,FL,39.4985823432,-119.7485957667,1196 S Rock Blvd,Positivo
